800069,031-004132-484420,NULL,-105.04015447,39.77318708,4132,NULL,North,NULL,Quitman,Street,NULL,NULL,NULL,4132 North Quitman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA47D08E491425AC0188E4ACBF7E24340
800070,031-002217-484421,NULL,-104.92964227,39.74969281,2217,NULL,North,NULL,Elm,Street,NULL,NULL,NULL,2217 North Elm Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C808248427F3B5AC0981623EFF5DF4340
800071,031-000701-484422,NULL,-105.04757987,39.70418631,701,NULL,South,NULL,Vrain,Street,NULL,NULL,NULL,701 South Vrain Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCF4698C0B435AC0986DE3C622DA4340
800072,031-001383-484423,NULL,-105.01299105,39.69137309,1383,NULL,South,NULL,Umatilla,Street,NULL,NULL,NULL,1383 South Umatilla Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC4763D8D4405AC0C0BCD9E97ED84340
800073,031-004625-484424,NULL,-105.04779198,39.75510087,4625,NULL,West,NULL,26Th,Avenue,NULL,NULL,NULL,4625 West 26Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCD918060F435AC068532A25A7E04340
800074,031-006105-484425,NULL,-104.91685329,39.68595834,6105,NULL,East,NULL,Mexico,Avenue,NULL,NULL,NULL,6105 East Mexico Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C28CC69B9AD3A5AC0005C9E7BCDD74340
800075,031-004895-484426,NULL,-104.80267115,39.78484307,4895,NULL,North,NULL,Kalispell,Street,NULL,NULL,NULL,4895 North Kalispell Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB073CDF65E335AC040A9E3BC75E44340
800076,031-003045-484427,NULL,-104.95125265,39.69680871,3045,NULL,East,NULL,Mississippi,Avenue,NULL,NULL,NULL,3045 East Mississippi Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA80DC552E13C5AC0D0361A0731D94340
800077,031-007360-484428,NULL,-104.90268939,39.64045112,7360,NULL,East,NULL,Princeton,Avenue,NULL,NULL,NULL,7360 East Princeton Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CECEA52ACC5395AC0B89D2551FAD14340
800078,031-003397-484429,NULL,-104.86885856,39.65801261,3397,NULL,South,NULL,Geneva,Street,NULL,NULL,NULL,3397 South Geneva Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC8A4E9609B375AC0606ACDC139D44340
800079,031-000826-484430,NULL,-105.00946285,39.70148038,826,NULL,South,NULL,Shoshone,Street,NULL,NULL,NULL,826 South Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8D1110A9B405AC02000E71BCAD94340
800080,031-004305-484431,NULL,-104.95746977,39.77659331,4305,NULL,North,NULL,Columbine,Street,NULL,NULL,NULL,4305 North Columbine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CF8442F473D5AC08813D66867E34340
800081,031-001845-484432,NULL,-104.94917865,39.68304494,1845,NULL,South,NULL,Adams,Street,NULL,NULL,NULL,1845 South Adams Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CECF3CE57BF3C5AC0105A3D046ED74340
800082,031-002517-484433,NULL,-104.93531773,39.75330824,2517,NULL,North,NULL,Clermont,Street,NULL,NULL,NULL,2517 North Clermont Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA4A6E83EDC3B5AC008BF8D676CE04340
800083,031-001390-484434,NULL,-105.03971974,39.69147526,1390,NULL,South,NULL,Perry,Street,NULL,NULL,NULL,1390 South Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB497B1C48A425AC0C86FEE4282D84340
800084,031-000033-484435,NULL,-104.98414811,39.71591940,33,NULL,South,NULL,Grant,Street,NULL,NULL,NULL,33 South Grant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C50F05D48FC3E5AC0C014393FA3DB4340
800085,031-001939-484436,NULL,-104.96554296,39.68133600,1939,NULL,South,NULL,High,Street,NULL,NULL,NULL,1939 South High Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9476B974CB3D5AC0C016A30436D74340
