"597677","-105.33023489","38.09731347","180","","","Cr","328M","","",""," ","180 Cr 328M ","","","Custer"
"597678","-105.32919166","38.09767051","110","","","Cr","328M","","",""," ","110 Cr 328M ","","","Custer"
"597679","-105.32939249","38.09691737","204","","","Cr","328M","","",""," ","204 Cr 328M ","","","Custer"
"597680","-105.32987227","38.10004706","7247","","","","Rosita","Road","",""," ","7247 Rosita Road ","","","Custer"
"597681","-105.32982764","38.10074999","7383","","","","Rosita","Road","",""," ","7383 Rosita Road ","","","Custer"
"597682","-105.33196591","38.09747563","120","","","Cr","328K","","",""," ","120 Cr 328K ","","","Custer"
"597683","-105.30783926","38.10574333","197","","","","Nightshade","Drive","",""," ","197 Nightshade Drive ","","","Custer"
"597684","-105.33130651","38.09766359","128","","","Cr","328K","","",""," ","128 Cr 328K ","","","Custer"
"597685","-105.32999046","38.09668021","222","","","Cr","328M","","",""," ","222 Cr 328M ","","","Custer"
"597686","-105.32913868","38.09833624","73","","","Cr","328M","","",""," ","73 Cr 328M ","","","Custer"
"597687","-105.32289284","38.11808083","2091","","","","Tyndall","Street","",""," ","2091 Tyndall Street ","","","Custer"
"597688","-105.32938877","38.12983061","1579","","","","Querida","Road","",""," ","1579 Querida Road ","","","Custer"
"597689","-105.34069596","38.13664062","329","","","","Querida","Road","",""," ","329 Querida Road ","","","Custer"
"597690","-105.34205226","38.1402812","7568","","","Hwy","96","","",""," ","7568 Hwy 96 ","","","Custer"
"597691","-105.34638526","38.13983862","53","","","","Chadwick","Lane","",""," ","53 Chadwick Lane ","","","Custer"
