"1968128","-104.96592046","40.04509435","3093",""," "," ","Meadowbrook","Place"," ",""," ","3093 Meadowbrook Place ","Dacono","80514","Weld"
"1968129","-104.96514332","40.04505023","4787",""," "," ","Wildgrass","Place"," ",""," ","4787 Wildgrass Place ","Dacono","80514","Weld"
"1968130","-104.96789603","40.04501264","4659",""," "," ","Chia","Court"," ",""," ","4659 Chia Court ","Dacono","80514","Weld"
"1968131","-104.96671094","40.04500926","4682",""," "," ","Elm","Circle"," ",""," ","4682 Elm Circle ","Dacono","80514","Weld"
"1968132","-104.9677574","40.04495471","4665",""," "," ","Wildgrass","Place"," ",""," ","4665 Wildgrass Place ","Dacono","80514","Weld"
"1968133","-104.96527422","40.04488835","4779",""," "," ","Wildgrass","Place"," ",""," ","4779 Wildgrass Place ","Dacono","80514","Weld"
"1968134","-104.96769309","40.04481941","4671",""," "," ","Wildgrass","Place"," ",""," ","4671 Wildgrass Place ","Dacono","80514","Weld"
"1968135","-104.96556831","40.04480199","4763",""," "," ","Wildgrass","Place"," ",""," ","4763 Wildgrass Place ","Dacono","80514","Weld"
"1968136","-104.9657505","40.04477175","4755",""," "," ","Wildgrass","Place"," ",""," ","4755 Wildgrass Place ","Dacono","80514","Weld"
"1968137","-104.9668265","40.04480081","4707",""," "," ","Wildgrass","Place"," ",""," ","4707 Wildgrass Place ","Dacono","80514","Weld"
"1968138","-104.96591334","40.04477951","4747",""," "," ","Wildgrass","Place"," ",""," ","4747 Wildgrass Place ","Dacono","80514","Weld"
"1968139","-104.96610245","40.04478162","4739",""," "," ","Wildgrass","Place"," ",""," ","4739 Wildgrass Place ","Dacono","80514","Weld"
"1968140","-104.96629023","40.04474832","4731",""," "," ","Wildgrass","Place"," ",""," ","4731 Wildgrass Place ","Dacono","80514","Weld"
"1968141","-104.96648631","40.04477119","4723",""," "," ","Wildgrass","Place"," ",""," ","4723 Wildgrass Place ","Dacono","80514","Weld"
"1968142","-104.966647","40.04477721","4715",""," "," ","Wildgrass","Place"," ",""," ","4715 Wildgrass Place ","Dacono","80514","Weld"
"1968143","-104.96758805","40.0447193","4677",""," "," ","Wildgrass","Place"," ",""," ","4677 Wildgrass Place ","Dacono","80514","Weld"
"1968144","-104.96741111","40.04462525","4683",""," "," ","Wildgrass","Place"," ",""," ","4683 Wildgrass Place ","Dacono","80514","Weld"
"1968145","-104.96726156","40.04453346","4689",""," "," ","Wildgrass","Place"," ",""," ","4689 Wildgrass Place ","Dacono","80514","Weld"
"1968146","-105.01791835","40.01438753","1943",""," "," ","Alpine","Drive"," ",""," ","1943 Alpine Drive ","Erie","80516","Weld"
"1968147","-105.01286439","40.01438035","2137",""," "," ","Alpine","Drive"," ",""," ","2137 Alpine Drive ","Erie","80516","Weld"
"1968148","-105.01304688","40.01438105","2125",""," "," ","Alpine","Drive"," ",""," ","2125 Alpine Drive ","Erie","80516","Weld"
"1968149","-105.01359492","40.01436638","2081",""," "," ","Alpine","Drive"," ",""," ","2081 Alpine Drive ","Erie","80516","Weld"
"1968150","-105.01374227","40.01434312","2079",""," "," ","Alpine","Drive"," ",""," ","2079 Alpine Drive ","Erie","80516","Weld"
"1968151","-105.01394355","40.01436641","2069",""," "," ","Alpine","Drive"," ",""," ","2069 Alpine Drive ","Erie","80516","Weld"
"1968152","-105.01447982","40.01437642","2035",""," "," ","Alpine","Drive"," ",""," ","2035 Alpine Drive ","Erie","80516","Weld"
