640061,031-004200-324412,NULL,-105.04179357,39.77823369,4200,NULL,West,NULL,45Th,Avenue,NULL,NULL,NULL,4200 West 45Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CACDCECBEAC425AC0D05566299DE34340
640062,031-004464-324413,NULL,-105.04124126,39.77781701,4464,NULL,North,NULL,Raleigh,Street,NULL,NULL,NULL,4464 North Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE81A67B2A3425AC0D0240D828FE34340
640063,031-004401-324414,NULL,-105.04060580,39.77681259,4401,NULL,North,NULL,Quitman,Street,NULL,NULL,NULL,4401 North Quitman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA407E94F99425AC0E0C4DC976EE34340
640064,031-003880-324415,NULL,-105.03779860,39.77653252,3880,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,3880 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA48FCF4A6B425AC0581ADE6A65E34340
640065,031-003698-324416,NULL,-105.03586562,39.77577015,3698,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,3698 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2031379B4B425AC080092B6E4CE34340
640066,031-004284-324417,NULL,-105.03897678,39.77536767,4284,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4284 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2CA173987E425AC0D0376C3F3FE34340
640067,031-004276-324418,NULL,-105.03897798,39.77519756,4276,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4276 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6C38269D7E425AC04880AEAB39E34340
640068,031-004252-324419,NULL,-105.03910967,39.77477570,4252,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4252 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C10A2FDC180425AC0206295D52BE34340
640069,031-004240-324420,NULL,-105.03910300,39.77462953,4240,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4240 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE88729A880425AC0D01ED91027E34340
640070,031-004232-324421,NULL,-105.03912633,39.77449377,4232,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4232 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB410790581425AC09058289222E34340
640071,031-004268-324422,NULL,-105.03898470,39.77508402,4268,NULL,North,NULL,Perry,Street,NULL,NULL,NULL,4268 North Perry Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C647618BE7E425AC0D832C5FB35E34340
640072,031-004685-324423,NULL,-105.01734818,39.78171853,4685,NULL,North,NULL,Alcott,Street,NULL,NULL,NULL,4685 North Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C90828B3B1C415AC008665D5A0FE44340
640073,031-004767-324424,NULL,-105.01733411,39.78324482,4767,NULL,North,NULL,Alcott,Street,NULL,NULL,NULL,4767 North Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C480989001C415AC0F02EC15D41E44340
640074,031-001701-324425,NULL,-105.00665779,39.77188201,1701,NULL,West,NULL,40Th,Avenue,NULL,NULL,NULL,1701 West 40Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94DFCF146D405AC010129207CDE24340
640075,031-001745-324426,NULL,-105.00746967,39.77068791,1745,NULL,West,NULL,39Th,Avenue,NULL,NULL,NULL,1745 West 39Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8C8240647A405AC0106399EBA5E24340
640076,031-003914-324427,NULL,-105.00790381,39.77077683,3914,NULL,North,NULL,Quivas,Street,NULL,NULL,NULL,3914 North Quivas Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA07A057E81405AC018EBBADBA8E24340
640077,031-003901-324428,NULL,-105.00820830,39.77066240,3901,NULL,North,NULL,Quivas,Street,NULL,NULL,NULL,3901 North Quivas Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2884C37586405AC0A8122008A5E24340
640078,031-003937-324429,NULL,-105.00824613,39.77124426,3937,NULL,North,NULL,Quivas,Street,NULL,NULL,NULL,3937 North Quivas Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C28B0B41787405AC03862891BB8E24340
640079,031-001928-324430,NULL,-105.01027920,39.77161572,1928,NULL,West,NULL,40Th,Avenue,NULL,NULL,NULL,1928 West 40Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCABDF63A8405AC080A96442C4E24340
640080,031-003600-324431,NULL,-104.92427684,39.76752690,3600,NULL,North,NULL,Grape,Street,NULL,NULL,NULL,3600 North Grape Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C189F0461273B5AC0A0B222563EE24340
