"217908","-104.83785496","39.74888281","2101","","North","","Ursula","Street","","Unit","212","2101 North Ursula Street Unit 212","","","Adams"
"217909","-104.83848215","39.74869999","2101","","North","","Ursula","Street","","Unit","328","2101 North Ursula Street Unit 328","","","Adams"
"217910","-104.83783816","39.74971938","2201","","North","","Ursula","Street","","Unit","324","2201 North Ursula Street Unit 324","","","Adams"
"217911","-104.96309248","39.91785191","12275",""," ","","Claude","Court","","Unit","913","12275 Claude Court Unit 913","","","Adams"
"217912","-104.83856448","39.74951602","2201","","North","","Ursula","Street","","Unit","401","2201 North Ursula Street Unit 401","","","Adams"
"217913","-104.9633704","39.91804827","12275",""," ","","Claude","Court","","Unit","734","12275 Claude Court Unit 734","","","Adams"
"217914","-104.8381971","39.74951267","2201","","North","","Ursula","Street","","Unit","409","2201 North Ursula Street Unit 409","","","Adams"
"217915","-104.83677782","39.74937981","2200","","North","","Ursula","Street","","Unit","111","2200 North Ursula Street Unit 111","","","Adams"
"217916","-104.83695387","39.75035119","2200","","North","","Ursula","Street","","Unit","355","2200 North Ursula Street Unit 355","","","Adams"
"217917","-104.96138395","39.91829335","12275",""," ","","Claude","Court","","Unit","335","12275 Claude Court Unit 335","","","Adams"
"217918","-104.83709565","39.74946167","2200","","North","","Ursula","Street","","Unit","316","2200 North Ursula Street Unit 316","","","Adams"
"217919","-104.96308746","39.91798038","12275",""," ","","Claude","Court","","Unit","918","12275 Claude Court Unit 918","","","Adams"
"217920","-104.83780071","39.75003705","2201","","North","","Ursula","Street","","Unit","237","2201 North Ursula Street Unit 237","","","Adams"
"217921","-104.83734671","39.75033624","2200","","North","","Ursula","Street","","Unit","147","2200 North Ursula Street Unit 147","","","Adams"
"217922","-104.96241582","39.91815065","12275",""," ","","Claude","Court","","Unit","524","12275 Claude Court Unit 524","","","Adams"
"217923","-104.96212905","39.91802983","12275",""," ","","Claude","Court","","Unit","411","12275 Claude Court Unit 411","","","Adams"
"217924","-104.96138228","39.91833617","12275",""," ","","Claude","Court","","Unit","336","12275 Claude Court Unit 336","","","Adams"
"217925","-104.96304382","39.91842271","12275",""," ","","Claude","Court","","Unit","629","12275 Claude Court Unit 629","","","Adams"
"217926","-104.83784696","39.74939629","2201","","North","","Ursula","Street","","Unit","113","2201 North Ursula Street Unit 113","","","Adams"
"217927","-104.96236411","39.91770852","12275",""," ","","Claude","Court","","Unit","1027","12275 Claude Court Unit 1027","","","Adams"
"217928","-104.96344174","39.91783498","12275",""," ","","Claude","Court","","Unit","712","12275 Claude Court Unit 712","","","Adams"
"217929","-104.83640744","39.7493701","2200","","North","","Ursula","Street","","Unit","103","2200 North Ursula Street Unit 103","","","Adams"
"217930","-104.83788281","39.74981718","2201","","North","","Ursula","Street","","Unit","427","2201 North Ursula Street Unit 427","","","Adams"
"217931","-104.83804246","39.75040208","2201","","North","","Ursula","Street","","Unit","155","2201 North Ursula Street Unit 155","","","Adams"
"217932","-104.96116483","39.91769582","12275",""," ","","Claude","Court","","Unit","1211","12275 Claude Court Unit 1211","","","Adams"
"217933","-104.96013041","39.91674426","12255",""," ","","Claude","Court","","Unit","1135","12255 Claude Court Unit 1135","","","Adams"
"217934","-104.83723321","39.74980179","2200","","North","","Ursula","Street","","Unit","328","2200 North Ursula Street Unit 328","","","Adams"
"217935","-104.83814718","39.7491261","2101","","North","","Ursula","Street","","Unit","127","2101 North Ursula Street Unit 127","","","Adams"
"217936","-104.83811369","39.74835666","2101","","North","","Ursula","Street","","Unit","204","2101 North Ursula Street Unit 204","","","Adams"
"217937","-104.83780034","39.74897831","2101","","North","","Ursula","Street","","Unit","118","2101 North Ursula Street Unit 118","","","Adams"
"217938","-104.83717864","39.74896548","2100","","North","","Ursula","Street","","Unit","315","2100 North Ursula Street Unit 315","","","Adams"
"217939","-104.83696972","39.74912015","2100","","North","","Ursula","Street","","Unit","125","2100 North Ursula Street Unit 125","","","Adams"
"217940","-104.83723514","39.75038137","2200","","North","","Ursula","Street","","Unit","244","2200 North Ursula Street Unit 244","","","Adams"
"217941","-104.83728628","39.74967436","2200","","North","","Ursula","Street","","Unit","224","2200 North Ursula Street Unit 224","","","Adams"
"217942","-104.83774631","39.75011636","2201","","North","","Ursula","Street","","Unit","145","2201 North Ursula Street Unit 145","","","Adams"
"217943","-104.96271215","39.91700219","12255",""," ","","Claude","Court","","Unit","721","12255 Claude Court Unit 721","","","Adams"
"217944","-104.96244469","39.91764994","12275",""," ","","Claude","Court","","Unit","1016","12275 Claude Court Unit 1016","","","Adams"
"217945","-104.83650791","39.74945455","2200","","North","","Ursula","Street","","Unit","305","2200 North Ursula Street Unit 305","","","Adams"
"217946","-104.96315538","39.91836617","12275",""," ","","Claude","Court","","Unit","636","12275 Claude Court Unit 636","","","Adams"
"217947","-104.96317875","39.91699873","12255",""," ","","Claude","Court","","Unit","638","12255 Claude Court Unit 638","","","Adams"
"217948","-104.96095725","39.91769437","12275",""," ","","Claude","Court","","Unit","1215","12275 Claude Court Unit 1215","","","Adams"
"217949","-104.96304413","39.91836416","12275",""," ","","Claude","Court","","Unit","638","12275 Claude Court Unit 638","","","Adams"
"217950","-104.83830077","39.74949141","2201","","North","","Ursula","Street","","Unit","306","2201 North Ursula Street Unit 306","","","Adams"
"217951","-104.83727988","39.75035112","2200","","North","","Ursula","Street","","Unit","242","2200 North Ursula Street Unit 242","","","Adams"
