150058,001-001411-296581,NULL,-105.00384443,39.88245398,1411,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1411 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C886DB7FC3E405AC0604F8640F4F04340
150059,001-001370-296582,NULL,-105.00346189,39.88209193,1370,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1370 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C441538B838405AC0788F6963E8F04340
150060,001-001329-296583,NULL,-105.00294259,39.88165344,1329,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1329 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C50E11C3630405AC068312205DAF04340
150061,001-001348-296584,NULL,-105.00346482,39.88133497,1348,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1348 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C484B84C438405AC0D0309095CFF04340
150062,001-001350-296585,NULL,-105.00316677,39.88208094,1350,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1350 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C3C7866E233405AC0D8734307E8F04340
150063,001-001269-296586,NULL,-105.00234857,39.88159293,1269,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1269 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C24B09B7A26405AC058387F09D8F04340
150064,001-000981-296587,NULL,-104.99887490,39.88243518,981,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,981 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C60C7F890ED3F5AC098E9D5A2F3F04340
150065,001-001231-296588,NULL,-105.00151012,39.88219953,1231,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1231 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF4EDE5BD18405AC008CD06EAEBF04340
150066,001-001310-296589,NULL,-105.00255961,39.88200191,1310,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1310 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C803CC7EF29405AC0D83A4770E5F04340
150067,001-000861-296590,NULL,-104.99726551,39.88233656,861,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,861 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1CCBB832D33F5AC040138D67F0F04340
